merchant_id,shop_name,shop_type,address,taste_score,env_score,sever_score,avg_score,price,wgs84_lon,wgs84_lat,contact_phone,business_hours,status
60000184,南林插花牛肉粉丝汤锅贴,小吃快餐,常发广场（红山路）,3.4,3.5,3.4,3.4,,118.8048576,32.08739171,18351912676,10:00-23:00,1
60000185,蒙自米线,米线,红山路88-154号,3.8,3.9,3.9,3.9,20,118.8062103,32.08754113,13815861694,10:30-22:00,1
60000186,王柠·正宗广东柠茶王,饮品店,红山路88号常发广场1楼（5号门内、儿童乐园旁入口）,4.1,4.1,4.1,4.2,15,118.8054939,32.08769489,15366071603,11:00-21:00,1
60000187,紫燕百味鸡,小吃快餐,华电路99号颐和家园2幢08室,3.8,3.8,3.7,3.8,25,118.812428,32.09864168,13851609099,10:30-21:30,1
60000188,D coffee,咖啡厅,锁金中路与锁金南路交叉口正东方向33米,3.7,3.7,3.7,3.7,14,118.8111206,32.07384503,,10:00-22:00,1
60000189,牛一手卤菜店,小吃快餐,锁金南路与锁金六村交叉口西南20米,3.5,3.5,3.5,3.5,,118.8130507,32.0730584,,10:30-21:30,1
60000190,炉见·新疆烤包子,小吃快餐,,3.7,3.8,3.8,3.6,12,118.8185465,32.08082028,,11:00-21:00,1
60000191,恒丰大包,小吃快餐,锁金村街道南京邮电大学,3.5,3.5,3.5,3.5,,118.8090975,32.07350928,,10:30-21:30,1
60000192,Ben Pao Time,咖啡厅,玄武大道6号,3.5,3.4,3.4,3.4,,118.8054973,32.08291988,,10:00-22:30,1
60000193,山耶咖啡,咖啡厅,板仓街南师大玄武科技园5栋104号,3.8,3.9,3.8,3.8,20,118.8163925,32.07472995,025-52685261,11:00-21:30,1
60000194,懒生活艺术餐厅,创意菜,板仓街9号玄武文化科技园内B1栋,4.6,4.7,4.6,4.6,169,118.8157656,32.07059088,17327739322,14:00-02:00,1
60000195,得甡记牛杂王,小吃快餐,板仓街90-3号,3.4,3.5,3.4,3.5,,118.8178427,32.07388447,,10:30-22:00,1
60000196,火凤凰铁板烤鸡,小吃快餐,花园路8号,3.4,3.5,3.4,3.4,,118.8183681,32.08123704,19198059064,11:00-22:00,1
60000197,香酥鸡蛋灌饼,小吃快餐,锁金中路锁金二村底商,3.7,3.7,3.7,3.7,11,118.8102807,32.07496574,18751884768,11:00-21:00,1
60000198,东北烤冷面,小吃快餐,锁金五村16号,3.5,3.5,3.6,3.5,11,118.8125712,32.07802059,18120165805,16:00-02:00,1
60000199,好想来·牛肉卷饼鸡肉卷饼,小吃快餐,花园路8号7幢1层168室,,,,0,6,118.8189434,32.08085203,19941560542,10:00-22:30,1
60000200,小铁门徐州煎饼果子,小吃快餐,龙蟠路159号,3.6,3.6,3.6,3.6,,118.8127696,32.07847405,,07:30-19:00,1
60000201,香酥烧饼,小吃快餐,锁金村街道第十三中学(锁金分校),,,,0,,118.8134966,32.07333428,,06:30-20:30,1
60000202,晓饭堂快餐,小吃快餐,锁金村1-1号,4.1,4.1,4.2,4.1,27,118.812569,32.06960176,13675189058,10:30-20:00,1
60000203,隐逸·艺空间,咖啡厅,玄武湖街道板仓街师范大学紫金校区南师大玄武科技园5栋101室,3.8,3.9,3.8,3.8,49,118.8159096,32.07418293,,08:00-21:00,1
60000204,花园路二号·淮扬菜·龙虾·烧烤,创意菜,花园路2号,3.8,3.8,3.8,3.8,115,118.8213949,32.07752992,18094234139,07:00-18:30,1
60000205,爱啤士精酿啤酒,饮品店,板仓街17号,3.6,3.6,3.6,3.7,20,118.8156713,32.07160993,,11:00-21:00,1
60000206,鹿康肴·鹿肉水饺·面条·馄饨,小吃快餐,板仓街4号鹿康肴鹿肉水饺,3.6,3.6,3.7,3.6,,118.8137333,32.07059712,13675288522,11:30-21:30,1
60000207,星巴克,咖啡厅,玄武大道6号1F-01铺位,3.9,3.9,3.9,3.8,35,118.8050564,32.0828731,4008206998,07:00-20:00,1
60000208,库迪咖啡,咖啡厅,玄武湖街道花园路8号(罗森对面),4.2,4.3,4.2,4.2,10,118.8184383,32.08075506,18151939869,05:30-14:00,1
60000209,瑞幸咖啡,咖啡厅,花园路8号春风泊寓一层,4.2,4.3,4.2,4.2,14,118.8189624,32.08114113,4000100100,09:00-20:30,1
60000210,瑞幸咖啡,咖啡厅,玄武大道6号高力六角广场一层15号,4.2,4.2,4.2,4.2,15,118.8065734,32.08336588,4000100100,08:00-21:00,1
60000211,曾阿牛·港式滑蛋饭,小吃快餐,花园路8号7幢1层168室,3.4,3.4,3.4,3.4,,118.818324,32.08105291,13951739656,11:00-20:30,1
60000212,一棵树茶空间,茶馆,白马山庄1号,,,,0,,118.8113599,32.06523559,,08:30-21:00,1
60000213,陈嵇面馆,面馆,天宇干洗店东南门西60米,3.9,3.9,3.9,3.9,18,118.80847,32.07573963,18061626016,07:30-20:30,1
60000214,星选咖啡,咖啡厅,锁金三村二号,,,,0,,118.8088217,32.07586229,17192118100,08:00-19:30,1
60000215,例外Exceptional Coffee,咖啡厅,锁金四村三栋104,4.1,4.2,4.2,4.2,26,118.8107226,32.07594576,13236551829,06:30-17:00,1
60000216,袁记云饺,小吃快餐,花园路8号E-101,3.8,3.8,3.7,3.7,18,118.8191759,32.08083346,18973752850,14:00-21:00,1
60000217,安庆馄饨,小吃快餐,锁金村街道锁金六村北区,3.6,3.6,3.6,3.6,12,118.8134936,32.07273314,,16:00-02:00,1
60000218,四川无名麻辣烫,小吃快餐,锁金北路锁金三村3号,4.2,4,4.1,4.2,27,118.8084279,32.07573756,18551811583,07:30-20:00,1
60000219,重庆烧鸡公美蛙鱼头,火锅,板仓街25号,3.8,3.8,3.6,3.8,93,118.8159108,32.07187743,13405817788,10:30-21:30,1
60000220,熙乾春淮扬面馆,面馆,锁金村街道锁金二村,4.3,4.3,4.3,4.3,19,118.80846,32.07549956,,11:00-22:30,1
60000221,宇倩六合腰肚面,面馆,锁金村街道南京邮电大学(锁金村校区),3.9,3.9,4,4,25,118.8091646,32.07361043,13655183071,10:00-21:00,1
60000222,安庆馄饨农家老鸡汤面馆,面馆,锁金村街道锁金六村西区,3.9,3.7,3.7,3.9,15,118.8137874,32.07056721,,08:30-22:00,1
60000223,麦福面包,面包/饮品,板仓街17号,4,4.1,4.1,4.1,23,118.8153547,32.07135329,,10:30-02:00,1
60000224,南京杰龙蛋糕,面包/饮品,龙蟠路金思维大厦,3.5,3.5,3.5,3.5,24,118.8086184,32.07425758,4006858817,11:00-21:30,1
60000225,世响酥饼,面包/饮品,板仓街锁金六村19号,3.7,3.7,3.6,3.6,,118.8132782,32.07278575,,10:30-21:00,1
60000226,阿呜一口小蛋糕,面包/饮品,玄武湖街道花园路22号一层(罗森楼上),,,,0,,118.8181316,32.08102655,13337730319,18:00-02:30,1
60000227,花焙甜·鲜花主题蛋糕,面包/饮品,板仓街93-1,3.6,3.6,3.6,3.6,29,118.8178898,32.07342646,15850504188,09:00-19:00,1
60000228,La nuit etoilee繁星法式手工饼干,面包/饮品,板仓街2-1号板仓茶叶城里清沐酒店隔壁,4.2,4.1,4.1,4.2,58,118.8125869,32.07040597,13401984003,11:00-22:00,1
60000229,酥乾隆,面包/饮品,锁金四村5-6,3.6,3.7,3.8,3.7,20,118.8136449,32.07342357,17372253235,07:30-19:30,1
60000230,凌之菲蛋糕坊,面包/饮品,锁金中学门面房,,,,0,,118.8134204,32.07345816,13851993472,06:30-20:00,1
60000231,蛙田虾,火锅,花园路8号,,,,0,89,118.8183802,32.08098801,,11:00-22:00,1
60000232,三知三未茶空间,茶馆,板仓街9号玄武文化科技园B1幢南201室,,,,4.2,93,118.8160793,32.07051645,17749561926,10:30-21:30,1
60000233,增和记蒙自米线,米线,花园路8号,3.8,3.7,3.8,3.8,22,118.8191418,32.08112046,17705165110,11:00-21:00,1
60000234,三妹农家菜,苏北土菜,锁金中路2号,4.3,4.4,4.4,4.4,51,118.8102056,32.07517465,,10:30-22:00,1
60000235,胖哒花甲粉,小吃快餐,龙蟠路159号,,,,0,8,118.8127415,32.07822194,13649479327,10:00-21:30,1
60000236,贝拉厨房牛排自助餐厅,自助餐,玄武大道6号4层,4,4,4.1,3.9,69,118.8062317,32.08334427,17751778889,10:30-22:00,1
60000237,喜牛锅·和牛寿喜烧放题,自助餐,红山路六角广场4层07商铺,4.7,4.7,4.8,4.7,139,118.8060865,32.08300094,025-52660183,10:00-21:00,1
60000238,禾生精选自助餐厅,自助餐,玄武大道6号高力新庄六角广场B-4011,3.8,3.7,3.7,3.8,25,118.8058831,32.08311561,,10:30-20:00,1
60000239,奉化牛肉面,面馆,新世界花园,3.5,3.5,3.5,3.5,22,118.8139137,32.07067047,17696867474,16:00-03:00,1
60000240,公子爷新派油泼面,美食,锁金村街道林业大学雪松路(罗森旁),,,,0,,118.8125371,32.07826858,,11:00-21:00,1
60000241,姐妹土豆粉·刀削面,面馆,锁金五村16号,3.7,3.6,3.7,3.7,16,118.8126033,32.07793563,18795862223,10:30-22:00,1
60000242,胖子面馆,面馆,锁金四村5号,3.6,3.6,3.6,3.6,17,118.8134655,32.07360228,13813955303,17:00-02:00,1
60000243,夸父炸串,小吃快餐,玄武大道与红山路交叉口玄武大道6号六角广场B1-10铺,4,4,4,4,16,118.8053731,32.08234854,17372951022,10:00-23:00,1
60000244,徐记湖南米粉,米线,锁金一村9幢103室,3.6,3.6,3.6,3.6,,118.8094081,32.07350184,18779454605,10:30-22:00,1
60000245,喜牛精品烘焙,面包/饮品,锁金四村5号-5门面房,3.5,3.5,3.5,3.5,,118.8136088,32.07337049,16651606517,11:00-21:00,1
60000246,喜鼎川渝火锅,火锅,玄武大道6号4层,4.7,4.7,4.7,4.7,85,118.8060945,32.08342705,025-85369976,10:30-21:30,1
60000247,鱼无双·酸菜鱼,川菜,锁金三村2号,4.3,4.4,4.4,4.4,70,118.8089569,32.07592955,16722517777,10:00-22:00,1
60000248,文椒水煮鱼,川菜,花园路8号,4.7,4.7,4.7,4.7,53,118.8184694,32.0806581,,10:30-21:30,1
60000249,24PHO越南河粉,东南亚菜,玄武大道6号六角广场负一楼美食广场内,4.5,4.6,4.6,4.5,30,118.8067137,32.08364119,18851811121,11:00-21:00,1
60000250,奔跑吧炸鸡汉堡,小吃快餐,锁金村街道锁金东路北口2号房屋(马老板炸鸡旁5米),,,,0,,118.8122778,32.07635669,13605154964,10:30-21:30,1
60000251,无法现烤の三明治,小吃快餐,锁金村10号,4,4,4,3.9,20,118.8082878,32.07323477,19962266686,10:00-22:30,1
60000252,Motata 手作牛肉汉堡,小吃快餐,龙蟠路159号,3.7,3.7,3.7,3.7,18,118.8123557,32.07818523,,11:00-21:30,1
60000253,凹秘·现烤三明治,小吃快餐,锁金三村3号锁金北路80号,3.9,4,3.9,4,16,118.808474,32.07572764,17712876678,14:00-02:00,1
60000254,超牛的堡·美式汉堡,小吃快餐,花园路8号7幢1层168室,,,,0,,118.8190344,32.08245254,13951739656,10:30-22:00,1
60000255,麦当劳,小吃快餐,锁金村街道玄武大道与红山路夹角高力六角广场1F1008号商铺,4.2,4.2,4.2,4.2,29,118.8059452,32.08289567,13951859486,11:00-22:00,1
60000256,麦当劳,小吃快餐,龙蟠路159号南京林业大学新庄校区学生第二食堂锅炉房西侧,4.1,4.2,4.2,4.2,15,118.8088381,32.08263978,025-85420080,11:00-21:00,1
60000257,牛约堡·手作牛肉汉堡,小吃快餐,锁金南路锁金六村12号1幢104,3.7,3.7,3.7,3.7,16,118.8136269,32.0727744,18994044872,16:00-02:00,1
60000258,塔斯汀中国汉堡,小吃快餐,锁金村68号,4.1,4.2,4.1,4.1,19,118.8119283,32.07294731,19002522873,10:00-22:00,1
60000259,穗穗香米糕,面包/饮品,板仓街78号,3.6,3.6,3.5,3.6,,118.8138994,32.07339503,,10:30-21:30,1
60000260,慈竹茶室,茶馆,板仓街78号南师大玄武科技园25栋103,,,,3.9,51,118.8145547,32.07464352,17625950039,11:00-22:30,1
60000261,泸溪河桃酥,面包/饮品,板仓街78号南师大玄武科技园16号楼101和102室,4.3,4.3,4.2,4.2,29,118.8138693,32.07344199,19951712790,10:00-21:00,1
60000262,重庆小面,面馆,南京林业大学,3.4,3.4,3.4,3.4,16,118.8081904,32.07565011,13814542507,08:30-22:00,1
60000263,钱永記金陵素什锦,素食,锁金东路锁金村农贸市场3号门,3.7,3.7,3.7,3.7,11,118.8142272,32.0727435,,10:30-02:00,1
60000264,谷养源粥铺,小吃快餐,南京林业大学,3.5,3.5,3.5,3.5,,118.8125622,32.0781426,13851540721,11:00-21:30,1
60000265,曼玲粥店,小吃快餐,锁金四村7栋104,3.8,3.8,3.8,3.8,14,118.8112807,32.0760838,19951799634,10:30-21:00,1
60000266,蒙野湖畔露营烤吧·全羊打边炉烧烤,烧烤烤串,玄武大道六角广场1F22-1号（麦当劳户外东侧）,4.8,4.9,4.9,4.9,89,118.8057548,32.08296635,19895887797,18:00-02:30,1
60000267,小马烧烤,烧烤烤串,板仓街93号-9号,3.6,3.5,3.7,3.6,47,118.8180451,32.07355878,13913966925,09:00-19:00,1
60000268,陈林鸭子店,小吃快餐,锁金南路20号,4.1,4,4,4.1,15,118.8130517,32.07302939,13852351435,11:00-22:00,1
60000269,明珠记 盐水鸭,小吃快餐,龙蟠路159号,3.8,3.8,3.8,3.8,27,118.8082305,32.07544614,13912904449,07:30-19:30,1
60000270,莉莉小卤,小吃快餐,花园路8号,3.6,3.6,3.6,3.6,16,118.8191448,32.08114347,15824119113,06:30-20:00,1
60000271,聚然麻辣香锅,川菜,南京林业大学·新庄,3.7,3.8,3.7,3.7,,118.8080566,32.0818452,,11:00-22:00,1
60000272,上海熏鱼名店,小吃快餐,锁金村菜场前排19号,3.5,3.5,3.5,3.5,59,118.8142592,32.0729566,13390904988,10:30-21:30,1
60000273,华香楼新派川菜,川菜,花园路8号（南京林业大学东门）,4.5,4.4,4.4,4.5,71,118.8181336,32.08106856,18914758428,11:00-21:00,1
60000274,十个坛小酒馆,川菜,锁金南路锁金一村1号,4.7,4.7,4.6,4.6,78,118.8106206,32.0737621,025-88816716,10:30-22:00,1
60000275,雨神牛油拌饭,小吃快餐,花园路8号,3.4,3.5,3.4,3.5,,118.8184122,32.0811571,15366132047,10:00-21:30,1
60000276,华香楼新派川菜,川菜,板仓街北92-2号临,3.9,4,3.9,3.9,77,118.8182154,32.07424024,025-83564177,10:30-22:00,1
60000277,陕九品肉夹馍油泼面,小吃快餐,南京林业大学,3.5,3.5,3.6,3.5,23,118.8126243,32.07815371,,10:00-21:00,1
60000278,肉哆哆烤肉焖饭,小吃快餐,板仓街90-3号,3.4,3.5,3.5,3.5,,118.8179108,32.07403763,18217190340,10:30-20:00,1
60000279,蟹无恙肉蟹煲·浓香焖汁饭,小吃快餐,锁金五村16号,,,,0,,118.8127205,32.07812288,13776613747,16:00-03:00,1
60000280,焗焗有你,小吃快餐,锁金村街道锁金六村21幢102室,,,,0,,118.8130136,32.07299531,,11:00-21:00,1
60000281,京城卷饼王,小吃快餐,锁金二村4幢102室,3.6,3.6,3.6,3.6,10,118.8124008,32.07812029,15950483508,10:30-22:00,1
60000282,古固咕 简餐 便当,小吃快餐,锁金北路锁金二村,3.7,3.8,3.8,3.8,14,118.8088758,32.07557333,18913923270,17:00-02:00,1
60000283,杂粮煎饼,小吃快餐,南京林业大学,3.7,3.7,3.7,3.7,,118.8122465,32.078082,13913958660,10:00-23:00,1
60000284,满口湘盖浇饭,小吃快餐,锁金中路-3,3.5,3.5,3.5,3.5,,118.8102878,32.07497876,18751884768,10:30-22:00,1
60000285,烤肉大叔家,烤肉,板仓街90-3,3.9,3.9,4,3.9,36,118.8179158,32.07402264,17361886264,11:00-21:00,1
60000286,凯萨卤皇,小吃快餐,玄武大道6号,3.7,3.7,3.7,3.7,10,118.8056435,32.08349626,,10:30-21:30,1
60000287,紫燕百味鸡,小吃快餐,锁金南路117号-2号,3.9,3.8,3.9,3.9,37,118.8089692,32.07348105,13851609099,10:00-22:00,1
60000288,满口香菜煎饼,小吃快餐,龙蟠路159号,3.7,3.7,3.7,3.7,,118.812491,32.07852055,13913014541,10:30-21:30,1
60000289,大小姐米粉铺,米线,锁金北路,3.9,4,3.9,3.9,20,118.809388,32.07368285,15558978188,11:00-21:00,1
60000290,大汉土灶地锅鸡,苏北土菜,锁金东路2号,4.5,4.5,4.6,4.5,56,118.8124321,32.07631796,13145126801,10:30-21:30,1
60000291,徐州地锅,苏北土菜,锁金北路78号,4.2,3.7,3.9,4.1,38,118.8078848,32.0753645,13951906664,10:00-22:30,1
60000292,茶礼茶气,饮品店,法检大厦附近,3.7,3.7,3.7,3.7,17,118.8185125,32.08066218,,11:00-21:30,1
60000293,徐州佬侉子土菜馆,苏北土菜,板仓街69号,3.8,3.8,3.8,3.8,61,118.8177495,32.07331817,13270455357,14:00-02:00,1
60000294,粗茶淡水,饮品店,板仓街4号,3.6,3.6,3.6,3.6,,118.8132844,32.0701612,,10:30-22:00,1
60000295,蜜雪冰城,饮品店,锁金五村16号,3.7,3.7,3.5,3.5,6,118.8125712,32.07804059,13013080833,11:00-22:00,1
60000296,伟伟冰酒酿,饮品店,花园路8号,4.1,4.2,4.2,4.2,10,118.8194134,32.08086892,,11:00-21:00,1
60000297,拾叁茶,饮品店,玄武大道6号,4.3,4.3,4.3,4.3,17,118.8053731,32.08255559,,16:00-02:00,1
60000298,八戒炸串,小吃快餐,锁金五村16号,,,,0,,118.8184012,32.08098004,18061844948,10:00-22:30,1
60000299,CHAGEE霸王茶姬,饮品店,玄武大道6号六角广场1层30-1号商铺,4.5,4.5,4.5,4.5,18,118.8055294,32.08256286,13601997556,07:30-19:00,1
60000300,马伍旺饮料厂,饮品店,花园路8号,4.6,4.6,4.6,4.6,17,118.8187409,32.08080264,13314569575,06:30-20:30,1
60000301,蜜雪冰城,饮品店,板仓街锁金村1-1号,4.1,4.1,4.1,4.1,7,118.8119748,32.06908655,18963647363,10:30-20:00,1
60000302,小金金手作,饮品店,花园路8号C-102室春风泊寓对面,4.4,4.4,4.4,4.3,20,118.8188241,32.08086881,17714340698,08:00-21:00,1
60000303,奈雪的茶,饮品店,六角广场1F-29奈雪的茶,4.3,4.4,4.3,4.4,21,118.8055845,32.08293804,18761859301,07:00-18:30,1
60000304,蜜雪冰城,饮品店,锁金村10号,4.2,4.3,4.3,4.3,6,118.8087217,32.07352261,18052093283,11:00-21:00,1
60000305,沪上阿姨鲜果茶,饮品店,锁金五村16号一层101号,3.9,4,4,3.9,14,118.8123567,32.07832626,19850401391,11:30-21:30,1
60000306,太哼冰室,粤菜,玄武大道6号六角广场B1层17-18号,4.2,4.3,4.3,4.2,44,118.8053179,32.08290356,13645151020,07:00-20:00,1
60000307,南林隆江猪脚饭,小吃快餐,锁金六村,3.6,3.6,3.6,3.6,24,118.8146682,32.07136601,15312086795,05:30-14:00,1
60000308,初山饭团,小吃快餐,花园路8号7幢1层168室,,,,0,16,118.818324,32.08105291,13951739656,09:00-20:30,1
60000309,厝内小眷村,饮品店,锁金二村1栋103室,3.7,3.6,3.6,3.6,14,118.8083397,32.07548235,15195993094,08:00-21:00,1
60000310,韩漫熙·首尔无限烤肉,自助餐,玄武大道6号六角广场5层,4.4,4.4,4.4,4.4,74,118.8062598,32.08341434,025-86667581,11:00-20:30,1
60000311,鸡柳薯条年糕三合一,小吃快餐,锁金五村16号,3.6,3.6,3.6,3.6,,118.8129169,32.07804623,13915997353,08:30-21:00,1
60000312,炮哥炸串,小吃快餐,龙蟠路159号,3.7,3.7,3.7,3.7,,118.8085712,32.07551077,15905168436,07:30-20:30,1
60000313,早餐就是夜宵,小吃快餐,板仓街55号,,,,0,,118.8167245,32.07231804,,08:00-19:30,1
60000314,螺武门骨汤螺狮粉,小吃快餐,红山路六角广场,3.8,3.8,3.8,3.8,21,118.8049532,32.08261086,,06:30-17:00,1
60000315,融柳大铁牛螺蛳粉,小吃快餐,板仓街8-4号,4.1,4,4.1,4.1,19,118.8139027,32.07081048,15077856590,14:00-21:00,1
60000316,杂粮煎饼,小吃快餐,玄武湖街道春风泊寓旁门面,,,,0,,118.8184182,32.08127014,15158283991,16:00-02:00,1
60000317,手枪腿土豆泥烧汁饭,小吃快餐,花园路8号7幢1层168室,,,,0,,118.818324,32.08105291,13951739656,07:30-20:00,1
60000318,尊味螺蛳粉,小吃快餐,锁金五村16号,3.7,3.7,3.7,3.7,20,118.8125642,32.0781296,15805154340,10:30-21:30,1
60000319,海鲜龙虾,小龙虾,锁金中路锁金二村,,,,0,21,118.8102697,32.07507574,,11:00-22:30,1
60000320,313羊庄·金榜龙虾,小龙虾,板仓街9号,4.5,4.3,4.3,4.5,149,118.8148717,32.07089329,18555007938,10:00-21:00,1
60000321,芙蓉冒菜·麻辣烫,小吃快餐,花园路8号,3.8,3.9,3.9,3.8,29,118.8185205,32.08076722,17625900602,08:30-22:00,1
60000322,成都府冒菜,小吃快餐,龙蟠路159号,,,,0,,118.8190034,32.08240248,18217190340,10:30-02:00,1
60000323,福记里脊酥饼,小吃快餐,锁金村街道南京林业大学,,,,0,,118.8127004,32.07843391,,11:00-21:30,1
60000324,肉夹馍,小吃快餐,锁金南路锁金一村门,3.5,3.4,3.5,3.5,,118.8095935,32.0736072,,10:30-21:00,1
60000325,唐奶奶酒酿圆子豆花钵钵鸡,小吃快餐,锁金六村北区,4.3,4.2,4.3,4.3,18,118.8134866,32.07244407,18752039505,18:00-02:30,1
60000326,杨记老潼关肉夹馍,小吃快餐,锁金一村(龙蟠路177号),3.5,3.5,3.5,3.5,,118.8097297,32.07361845,,09:00-19:00,1
60000327,美味早点,小吃快餐,锁金一村9栋106室,3.5,3.4,3.4,3.5,,118.8092848,32.07348362,,11:00-22:00,1
60000328,徐州炒菜羊肉汤,小吃快餐,锁金村街道南京林业大学三村3号,,,,0,,118.8081363,32.07564301,13770658814,07:30-19:30,1
60000329,新袁羊肉汤,小吃快餐,玄武湖街道锁金六村-东区,3.5,3.5,3.5,3.5,,118.8142393,32.07099014,18118098965,06:30-20:00,1
60000330,山东杂粮煎饼,小吃快餐,锁金村街道喜姐炸串旁,,,,0,8,118.8090303,32.07360018,18257180160,11:00-22:00,1
60000331,青麦家精品牛肉面,小吃快餐,龙蟠路159号,3.4,3.4,3.4,3.4,,118.81247,32.0780094,18697227095,10:30-21:30,1
60000332,白切鸡·排骨米饭,小吃快餐,板仓2-1号A8,,,,0,,118.8130659,32.07058088,13770656503,11:00-21:00,1
60000333,炒饭大师,小吃快餐,玄武湖街道春风泊寓,3.6,3.5,3.5,3.5,23,118.8190416,32.08114028,13815419578,10:30-22:00,1
60000334,满口香卷饼夹烤肉串,小吃快餐,龙蟠路159号,,,,0,,118.8126403,32.07827377,13913014541,10:00-21:30,1
60000335,盖码炒饭,小吃快餐,锁金村街道六角广场,,,,0,,118.8057237,32.08325335,,10:30-22:00,1
60000336,小谷姐姐麻辣拌·麻辣烫,小吃快餐,锁金二村1单元102,3.7,3.8,3.7,3.7,18,118.8084349,32.07545751,13162130666,10:00-21:00,1
60000337,刘文祥麻辣烫,小吃快餐,板仓街29号,4,4.1,4,4,33,118.8158737,32.07180035,18752012757,10:30-20:00,1
60000338,张亮麻辣烫,小吃快餐,板仓村26号,3.6,3.7,3.5,3.6,30,118.8146812,32.07139405,15326611288,16:00-03:00,1
60000339,麻辣烫张亮,小吃快餐,板仓街26号,3.8,3.9,3.9,3.9,25,118.8146502,32.07148701,16573053333,11:00-21:00,1
